,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1635,1843,no,2.8,0,1,yes,62,0.8,104,3,7,21,1265,3899.0,5,4,6.0,1,0,wifi,very high cost
1636,1561,no,0.5,1,10,yes,4,0.5,134,2,13,885,1811,1783.0,13,12,10.0,1,1,no_wifi,high cost
1637,1695,yes,0.5,1,2,yes,47,0.5,189,5,13,308,1208,1629.0,8,6,11.0,1,1,no_wifi,medium cost
1639,1768,yes,2.0,0,0,yes,2,0.8,88,7,2,1303,1814,3256.0,9,6,5.0,1,1,no_wifi,very high cost
1640,1269,yes,2.8,1,16,no,41,1.0,180,8,17,406,1036,2341.0,10,9,16.0,0,0,wifi,high cost
1641,1109,yes,2.8,1,6,no,57,0.9,151,1,12,124,833,2785.0,15,10,16.0,1,0,no_wifi,high cost
1642,936,no,0.5,1,14,yes,14,0.1,164,3,17,150,1677,3761.0,13,1,12.0,1,0,no_wifi,very high cost
1643,1713,yes,2.0,0,9,yes,5,0.7,199,6,16,108,1963,1513.0,15,6,2.0,1,0,wifi,medium cost
1644,1175,yes,1.7,1,1,yes,45,0.6,167,2,7,90,557,2240.0,10,6,5.0,1,1,no_wifi,medium cost
1645,1940,yes,1.0,1,0,yes,5,0.2,194,4,1,588,1809,820.0,19,18,3.0,1,1,wifi,medium cost
1646,855,yes,0.5,0,2,yes,59,0.5,159,2,3,1028,1196,1875.0,16,8,8.0,1,1,wifi,medium cost
1647,771,yes,0.5,1,0,yes,33,0.1,157,3,17,776,1247,920.0,16,2,10.0,1,1,wifi,low cost
1648,645,no,2.5,0,10,yes,63,1.0,174,4,14,278,584,3615.0,18,8,13.0,1,0,wifi,high cost
1649,1307,no,1.8,0,2,no,7,0.6,88,7,3,897,1103,1412.0,16,9,5.0,0,0,wifi,medium cost
1650,1948,no,2.9,1,4,no,5,0.2,136,1,13,651,700,361.0,6,1,10.0,0,1,no_wifi,low cost
1651,1509,no,0.6,1,5,no,50,0.3,81,4,8,1010,1684,1540.0,12,8,3.0,1,1,no_wifi,medium cost
1652,626,yes,2.8,1,3,yes,11,0.8,109,2,9,737,1759,1077.0,6,1,4.0,1,0,wifi,low cost
1653,1190,no,2.0,1,0,no,40,0.2,93,5,1,1399,1646,3610.0,13,7,9.0,0,0,wifi,very high cost
1654,1727,yes,2.1,1,10,no,57,0.3,158,6,18,376,1288,512.0,5,2,6.0,0,0,no_wifi,low cost
1655,1670,yes,3.0,0,14,no,62,0.5,114,8,20,1117,1330,3024.0,6,0,20.0,0,0,wifi,very high cost
1656,1150,yes,0.5,1,4,yes,27,1.0,134,1,17,234,1947,1610.0,11,0,16.0,1,0,no_wifi,medium cost
1657,1208,no,2.9,0,5,yes,16,1.0,175,1,19,691,1028,2201.0,17,16,12.0,1,0,no_wifi,medium cost
1659,770,yes,1.5,1,6,no,61,0.2,196,4,9,603,1483,3473.0,7,3,4.0,0,0,wifi,very high cost
1660,1559,yes,1.3,1,10,yes,10,0.3,114,8,17,117,681,2203.0,7,5,15.0,1,1,wifi,medium cost
1661,1902,no,0.5,0,10,no,13,0.2,155,4,11,766,877,940.0,14,10,15.0,1,1,no_wifi,medium cost
1662,1751,no,2.5,0,1,no,4,0.6,146,8,9,1499,1952,1155.0,19,14,12.0,0,1,wifi,medium cost
1663,1416,yes,1.8,1,0,no,20,0.1,93,4,0,1175,1578,3872.0,10,2,7.0,0,0,wifi,very high cost
1664,1288,no,0.5,1,3,yes,61,0.2,115,6,6,988,1503,1882.0,16,6,10.0,1,0,wifi,high cost
1665,1003,yes,2.9,0,16,yes,16,0.6,119,8,19,190,1905,1798.0,16,7,10.0,1,0,no_wifi,medium cost
1667,1967,no,0.5,0,0,yes,46,0.6,199,1,7,518,1374,1567.0,15,2,7.0,1,1,no_wifi,medium cost
1668,962,no,1.0,1,14,no,2,0.9,125,1,20,1618,1916,1491.0,16,2,14.0,1,0,no_wifi,medium cost
1669,1487,no,1.5,0,5,yes,42,0.8,120,2,7,857,989,2003.0,12,4,3.0,1,0,no_wifi,high cost
1670,1569,yes,1.6,1,4,yes,54,0.9,190,4,6,371,665,3905.0,6,2,4.0,1,0,no_wifi,very high cost
1671,1146,no,3.0,0,5,yes,57,0.4,111,5,10,73,583,,19,9,11.0,1,1,wifi,low cost
1673,1504,no,1.9,1,7,yes,25,0.3,152,4,9,395,1853,1788.0,13,11,13.0,1,0,wifi,medium cost
1674,1945,no,1.2,0,3,no,26,0.7,112,6,5,1064,1540,3322.0,18,7,20.0,0,0,wifi,very high cost
1675,1630,yes,2.8,1,0,yes,32,0.9,80,6,1,712,1726,1751.0,12,10,20.0,1,0,wifi,high cost
1676,1125,yes,2.7,0,10,no,23,0.4,117,1,14,774,939,1641.0,14,8,,1,1,no_wifi,medium cost
1677,614,yes,0.7,0,4,yes,51,0.1,178,7,7,1012,1040,2854.0,10,7,12.0,1,0,wifi,high cost
1678,854,no,1.0,0,5,yes,17,0.9,101,4,9,730,1148,3115.0,7,0,2.0,1,0,no_wifi,high cost
1679,1470,yes,1.7,1,6,no,45,0.1,121,1,9,777,1090,3259.0,10,1,14.0,1,0,wifi,very high cost
1680,1826,yes,0.5,1,5,yes,49,0.6,172,8,6,973,1633,1612.0,17,9,17.0,1,1,no_wifi,high cost
1681,807,yes,0.5,1,0,no,37,0.2,127,4,0,245,829,2319.0,5,4,4.0,0,0,no_wifi,medium cost
1682,1996,yes,2.8,1,0,yes,7,0.1,138,5,4,937,1083,1258.0,17,14,16.0,1,0,no_wifi,medium cost
1683,1083,yes,2.0,0,3,no,41,0.7,158,5,5,937,1164,1543.0,18,3,10.0,0,0,wifi,medium cost
1684,1035,no,0.5,1,14,yes,49,0.3,178,2,15,574,1171,3991.0,12,4,19.0,1,0,no_wifi,very high cost
1685,1521,yes,1.6,0,5,yes,62,0.3,143,1,9,678,1630,3555.0,5,2,19.0,1,0,no_wifi,very high cost
1686,1314,yes,2.8,1,13,yes,5,1.0,87,4,18,82,512,3411.0,17,16,,1,0,no_wifi,very high cost
1687,535,no,1.9,0,5,no,24,0.2,190,8,19,398,1775,524.0,9,3,4.0,0,0,no_wifi,low cost
1688,673,yes,1.9,0,13,yes,35,0.4,142,6,14,1096,1570,3541.0,18,17,4.0,1,0,wifi,very high cost
1689,1219,no,1.6,1,5,no,4,0.3,169,6,7,1419,1698,1998.0,9,2,4.0,0,0,no_wifi,high cost
1690,1606,yes,0.5,1,0,yes,33,0.9,200,5,0,157,770,3437.0,11,1,2.0,1,0,no_wifi,very high cost
1691,1603,yes,0.5,1,1,yes,17,0.5,114,2,8,430,1207,1637.0,17,3,11.0,1,0,wifi,medium cost
1692,1958,no,0.5,0,6,yes,52,0.4,153,1,14,1524,1848,3064.0,7,6,3.0,1,0,no_wifi,very high cost
1693,695,no,0.5,0,18,yes,12,0.6,196,2,19,1649,1829,2855.0,16,13,7.0,1,1,wifi,high cost
1694,1441,no,0.6,1,0,yes,53,0.5,106,1,12,254,954,1393.0,9,4,4.0,1,1,wifi,medium cost
1695,1470,no,2.2,1,4,yes,33,0.4,138,7,10,1790,1988,1633.0,18,4,4.0,1,0,no_wifi,high cost
1696,1890,no,1.1,0,4,yes,48,0.5,127,4,5,1438,1832,2392.0,10,4,15.0,1,0,wifi,very high cost
1697,1152,yes,2.1,1,0,yes,26,0.3,82,2,0,1304,2106,3284.0,15,2,8.0,1,0,wifi,very high cost
1698,1619,yes,0.9,0,3,no,20,0.9,117,6,9,813,1180,464.0,7,5,16.0,1,0,wifi,low cost
1699,1002,yes,1.8,0,1,no,45,0.7,180,7,7,948,1007,1234.0,19,13,18.0,1,1,no_wifi,low cost
1700,742,yes,0.5,0,0,yes,36,0.7,139,3,1,1161,1288,292.0,8,0,6.0,1,1,wifi,low cost
1703,942,no,1.4,1,8,no,27,0.5,91,4,9,754,1532,587.0,6,3,13.0,0,1,wifi,low cost
1704,1934,yes,2.7,0,8,yes,2,0.1,118,4,16,242,1127,2190.0,18,1,9.0,1,0,wifi,high cost
1705,1290,yes,1.4,1,19,yes,35,0.3,110,4,20,405,742,879.0,16,2,8.0,1,0,no_wifi,low cost
1706,930,no,2.1,1,0,no,54,0.9,80,1,13,1569,1763,1743.0,7,1,9.0,0,1,no_wifi,high cost
1707,1699,yes,0.5,0,16,no,21,0.1,156,4,20,105,1099,1181.0,16,0,18.0,1,1,no_wifi,medium cost
1708,1849,yes,0.5,0,1,no,29,1.0,181,7,12,978,1986,3330.0,14,4,15.0,1,0,wifi,very high cost
1709,1922,no,0.5,0,15,yes,42,0.6,153,8,16,725,1882,3564.0,12,1,17.0,1,0,no_wifi,very high cost
1710,548,no,1.0,1,0,yes,56,0.4,146,4,14,657,1657,562.0,17,14,8.0,1,1,wifi,low cost
1711,916,yes,0.5,0,0,yes,47,0.2,82,4,1,1147,1393,1659.0,11,10,11.0,1,1,no_wifi,medium cost
1712,1783,yes,0.5,0,8,no,14,0.6,183,8,11,910,1566,1816.0,12,7,7.0,0,0,wifi,high cost
1713,1083,yes,1.4,1,2,yes,49,0.8,156,5,9,295,503,1338.0,16,8,5.0,1,1,wifi,low cost
1714,1698,no,2.8,0,10,yes,7,0.8,131,8,12,26,508,2992.0,15,3,17.0,1,1,no_wifi,high cost
1715,1969,no,0.8,1,5,yes,7,0.2,85,8,20,332,764,315.0,16,7,7.0,1,1,no_wifi,low cost
1716,869,no,1.9,0,0,no,2,0.6,197,7,3,519,533,3249.0,19,0,12.0,0,0,wifi,high cost
1717,1337,yes,2.7,1,0,no,5,0.7,200,4,1,161,1029,3242.0,10,1,20.0,0,1,no_wifi,high cost
1718,637,yes,0.8,1,2,no,28,0.6,194,4,6,1080,1289,2725.0,15,10,7.0,0,0,no_wifi,high cost
1719,833,yes,0.6,1,0,yes,27,0.3,145,4,2,649,1290,586.0,19,8,19.0,1,0,wifi,low cost
1720,1248,no,2.4,0,6,yes,9,0.4,89,3,8,71,1686,2454.0,9,8,13.0,1,1,no_wifi,high cost
1721,1174,yes,0.9,0,7,no,30,1.0,147,4,20,744,1244,804.0,17,14,16.0,0,1,wifi,low cost
1722,1831,yes,2.3,0,3,yes,44,0.2,148,7,14,437,1113,2460.0,10,5,18.0,1,0,no_wifi,high cost
1723,1002,no,2.6,1,7,no,27,0.1,146,1,10,115,1111,1295.0,18,15,17.0,1,0,wifi,low cost
1724,1010,yes,2.0,1,2,yes,8,0.9,139,5,3,547,957,2625.0,15,11,12.0,1,1,no_wifi,high cost
1725,1117,yes,0.5,1,2,no,21,0.1,177,2,19,495,1035,1999.0,15,9,2.0,1,0,wifi,medium cost
1726,990,yes,2.7,1,3,no,15,0.9,153,2,7,1466,1717,2698.0,11,8,6.0,1,0,no_wifi,high cost
1727,1564,no,1.4,0,5,yes,26,0.1,129,6,16,117,1115,3742.0,13,3,13.0,1,1,no_wifi,very high cost
1728,1065,no,2.8,1,0,yes,21,0.1,158,5,3,760,1722,1193.0,16,13,20.0,1,0,wifi,medium cost
1729,1982,no,1.1,0,12,no,24,0.1,129,7,16,764,1873,3511.0,16,14,15.0,1,1,wifi,very high cost
1730,1607,no,1.1,1,6,yes,20,1.0,192,2,8,776,1005,885.0,11,1,14.0,1,1,no_wifi,low cost
1731,1066,no,3.0,1,6,yes,5,0.5,167,5,7,53,1504,1044.0,8,7,11.0,1,0,no_wifi,low cost
1732,681,no,0.5,1,12,yes,17,0.9,194,5,19,371,1702,2548.0,6,1,5.0,1,0,wifi,high cost
1733,1163,yes,2.1,1,0,yes,19,0.9,132,2,1,728,818,2940.0,13,0,15.0,1,0,wifi,high cost
1734,1285,no,0.8,1,4,yes,11,0.8,199,5,7,1791,1896,3966.0,17,15,2.0,1,1,wifi,very high cost
1735,753,yes,0.5,0,11,yes,48,0.1,121,8,20,606,1316,3484.0,11,10,16.0,1,0,no_wifi,very high cost
1736,1779,yes,2.6,1,2,no,5,0.8,90,1,3,1225,1717,1246.0,12,2,20.0,0,1,no_wifi,medium cost
1737,987,yes,1.9,0,4,yes,52,0.5,83,3,8,419,736,2757.0,17,12,15.0,1,1,no_wifi,high cost
1738,511,no,0.9,1,15,yes,24,0.6,136,3,18,367,1264,2378.0,18,3,4.0,1,0,no_wifi,medium cost
1739,1044,no,1.8,0,4,yes,12,0.7,104,6,5,1230,1263,1794.0,18,7,19.0,1,1,wifi,medium cost
1740,1855,no,0.5,0,5,no,32,0.6,187,8,18,267,1161,3933.0,7,0,7.0,1,0,wifi,very high cost
1741,946,yes,1.4,0,9,no,26,0.1,186,6,10,273,891,1637.0,7,3,6.0,1,0,wifi,low cost
1742,657,yes,1.9,1,2,no,21,0.1,110,8,8,705,1905,783.0,6,1,11.0,1,1,no_wifi,low cost
1743,1673,yes,1.6,0,2,no,42,0.5,182,5,6,214,679,3094.0,12,4,20.0,0,0,no_wifi,high cost
1744,731,yes,0.5,1,0,yes,28,0.5,130,8,0,424,1032,1774.0,12,8,10.0,1,0,no_wifi,medium cost
1745,926,yes,0.8,0,6,yes,59,0.8,161,7,14,84,793,256.0,18,7,2.0,1,0,wifi,low cost
1746,1261,no,0.5,0,3,yes,52,0.3,86,2,9,605,1429,1365.0,9,3,16.0,1,0,wifi,medium cost
1747,618,no,1.1,0,11,yes,45,0.2,188,3,20,1175,1586,2339.0,19,2,10.0,1,1,no_wifi,high cost
1748,936,yes,2.3,0,5,yes,57,0.2,129,2,6,657,938,2049.0,12,8,5.0,1,1,no_wifi,medium cost
1749,1485,yes,0.9,1,0,yes,28,0.8,158,5,1,371,1023,3241.0,14,11,11.0,1,1,no_wifi,very high cost
1750,1339,yes,0.5,1,10,yes,21,0.5,80,4,11,833,1441,867.0,8,3,3.0,1,1,no_wifi,low cost
1751,508,yes,1.3,0,1,no,50,0.7,82,5,9,102,1195,2175.0,14,4,14.0,0,0,wifi,medium cost
1752,1938,yes,0.5,1,5,no,44,0.5,121,2,9,1299,1935,3497.0,18,10,18.0,0,1,no_wifi,very high cost
1753,995,no,1.3,1,1,no,10,0.1,104,4,3,258,1889,609.0,11,3,5.0,1,0,wifi,low cost
1754,1086,yes,1.7,1,0,yes,43,0.2,111,6,1,56,1150,3285.0,11,5,17.0,1,1,no_wifi,high cost
1755,1322,no,2.3,1,1,yes,35,0.1,157,1,3,443,708,3684.0,15,8,6.0,1,0,no_wifi,very high cost
1756,1864,no,1.9,1,2,no,57,0.1,181,6,6,1279,1793,3586.0,19,9,8.0,0,0,wifi,very high cost
1757,1944,yes,0.5,0,1,yes,26,0.5,92,4,9,313,712,2322.0,19,8,7.0,1,0,wifi,high cost
1758,581,no,0.6,0,5,yes,56,0.2,180,2,10,523,565,354.0,10,4,13.0,1,1,wifi,low cost
1759,1020,yes,0.7,1,3,yes,27,0.7,128,4,4,919,1482,3204.0,18,1,9.0,1,0,wifi,very high cost
1760,1936,no,1.3,0,2,no,44,0.1,139,3,3,570,1021,1400.0,17,7,3.0,0,0,wifi,medium cost
1761,1329,yes,1.7,0,5,yes,23,0.6,198,8,6,380,682,2308.0,11,10,9.0,1,1,no_wifi,medium cost
1762,808,yes,0.5,1,3,no,46,0.5,105,8,15,119,529,1082.0,15,5,10.0,1,0,wifi,low cost
1763,994,no,1.2,1,4,no,40,0.9,164,2,17,296,839,3104.0,17,7,11.0,0,0,no_wifi,high cost
1764,1811,yes,2.0,0,3,yes,22,0.2,82,2,8,358,614,2847.0,9,2,4.0,1,0,wifi,high cost
1765,765,yes,2.5,0,3,no,44,0.3,88,8,11,1364,1851,2256.0,6,1,19.0,0,1,wifi,high cost
1766,993,yes,2.3,1,0,no,16,0.4,106,7,13,424,1639,1113.0,14,1,6.0,0,0,wifi,low cost
1768,719,yes,0.5,1,0,yes,23,0.4,113,6,9,431,1727,3990.0,14,9,12.0,1,1,wifi,very high cost
1769,733,yes,0.6,1,0,no,63,0.3,105,7,10,950,1739,984.0,17,4,9.0,1,0,wifi,low cost
1770,1946,no,2.7,1,8,no,8,0.3,123,8,19,647,1849,3117.0,6,0,2.0,1,0,no_wifi,very high cost
1771,1230,yes,1.6,0,0,yes,48,0.7,111,7,2,1960,1963,1622.0,18,17,16.0,1,1,wifi,high cost
1772,1577,no,1.0,1,0,yes,64,0.1,105,3,7,116,1432,2967.0,7,3,7.0,1,1,wifi,very high cost
1773,1514,yes,1.4,0,3,yes,12,0.6,138,3,4,306,538,1037.0,15,3,15.0,1,0,wifi,low cost
1774,579,yes,2.5,0,3,no,7,1.0,89,8,10,808,1517,2908.0,12,4,11.0,0,0,wifi,high cost
1775,574,yes,3.0,0,1,yes,30,0.9,126,2,3,94,1334,1167.0,5,3,19.0,1,0,no_wifi,low cost
1776,1072,yes,2.2,1,6,no,19,0.4,114,8,16,380,877,2715.0,15,9,16.0,0,1,no_wifi,high cost
1778,1492,yes,1.5,0,5,no,11,0.9,85,3,7,1684,1746,2259.0,14,12,19.0,0,1,wifi,very high cost
1779,1807,yes,2.9,0,0,no,16,0.2,125,3,0,1221,1415,2921.0,8,5,17.0,0,1,no_wifi,very high cost
1780,909,yes,0.7,1,7,no,47,0.1,146,3,9,410,1643,1244.0,14,10,16.0,0,1,no_wifi,low cost
1781,1876,no,1.3,1,9,yes,64,1.0,98,3,19,600,1211,3132.0,17,0,2.0,1,1,wifi,very high cost
1782,1436,yes,2.4,1,3,yes,23,0.3,106,5,4,189,1411,2488.0,8,4,8.0,1,0,no_wifi,high cost
1783,1251,no,0.5,1,10,yes,29,0.7,133,6,16,308,591,1052.0,11,9,11.0,1,0,no_wifi,low cost
1785,1354,yes,0.7,1,3,yes,26,0.5,136,4,6,297,918,2090.0,5,1,13.0,1,1,no_wifi,medium cost
1786,930,yes,0.5,1,3,yes,34,0.5,190,4,16,1050,1726,2131.0,7,2,6.0,1,0,wifi,high cost
1787,1830,yes,1.0,0,7,yes,47,0.3,117,1,11,1191,1882,3362.0,13,10,11.0,1,0,no_wifi,very high cost
1788,1424,no,0.5,1,16,yes,23,0.6,80,4,18,1399,1663,1053.0,14,11,16.0,1,1,wifi,medium cost
1789,583,yes,0.9,1,1,no,51,0.9,88,8,2,1658,1794,1799.0,16,9,7.0,0,1,no_wifi,medium cost
1790,648,yes,0.5,1,9,yes,54,0.4,109,5,20,1153,1817,3124.0,5,0,13.0,1,0,no_wifi,very high cost
1791,1203,yes,0.5,1,0,yes,11,0.9,109,2,12,35,510,1672.0,17,13,19.0,1,1,no_wifi,low cost
1792,1777,no,2.2,1,0,no,15,0.2,100,4,7,553,874,1552.0,10,8,10.0,1,1,no_wifi,medium cost
1793,1299,yes,2.8,1,0,no,64,0.5,83,6,6,46,908,1938.0,19,8,5.0,1,0,wifi,medium cost
1794,1494,no,1.9,0,2,yes,47,0.4,129,2,9,207,1177,3202.0,13,1,14.0,1,0,no_wifi,very high cost
1795,527,no,0.7,1,4,no,53,0.9,128,1,11,67,1924,1302.0,13,7,13.0,0,0,no_wifi,low cost
1796,793,yes,2.8,1,1,yes,64,0.4,179,4,2,818,1006,2296.0,12,0,5.0,1,1,no_wifi,medium cost
1798,722,no,1.1,0,12,no,12,1.0,93,6,20,138,1371,2359.0,13,6,3.0,0,0,no_wifi,medium cost
1799,1250,yes,1.5,0,14,yes,20,1.0,167,5,18,11,1020,3314.0,6,5,6.0,1,1,wifi,high cost
1800,1358,no,1.7,0,0,no,60,0.6,147,3,1,889,1635,440.0,14,10,13.0,1,0,no_wifi,low cost
1801,1035,yes,1.9,1,8,no,11,1.0,173,6,10,831,1709,2002.0,17,8,5.0,1,1,no_wifi,medium cost
1802,1289,no,0.8,1,3,yes,16,0.9,161,6,17,713,1854,3167.0,14,8,20.0,1,1,no_wifi,very high cost
1803,1445,no,2.2,1,2,no,37,0.4,82,2,6,527,1393,3480.0,17,16,17.0,1,1,wifi,very high cost
1804,1702,yes,2.3,1,12,yes,47,0.6,107,2,19,1284,1643,595.0,10,0,19.0,1,0,wifi,medium cost
1805,534,no,0.5,1,4,no,2,0.2,85,5,16,911,1220,2466.0,5,3,18.0,0,1,wifi,high cost
1806,628,yes,1.8,0,5,no,60,0.2,87,6,6,1047,1534,1337.0,12,7,14.0,0,1,no_wifi,medium cost
1808,1207,no,0.5,0,0,no,58,0.3,112,8,0,406,681,503.0,7,3,5.0,1,1,no_wifi,low cost
1809,683,yes,2.1,0,7,no,30,0.1,197,7,8,927,1135,2066.0,9,0,15.0,0,0,no_wifi,medium cost
1810,594,yes,2.6,0,1,no,27,0.1,196,5,2,407,528,708.0,17,5,17.0,0,1,wifi,low cost
1811,537,yes,2.0,0,1,yes,55,0.3,103,7,2,1041,1430,2029.0,10,5,12.0,1,1,wifi,medium cost
1812,1565,yes,0.5,0,0,no,38,0.1,121,5,1,781,1364,308.0,19,17,7.0,1,1,wifi,low cost
1813,1052,no,0.9,0,1,no,6,0.8,195,4,16,1191,1839,552.0,6,1,11.0,0,0,wifi,low cost
1814,713,no,1.6,0,4,yes,63,0.7,89,2,8,103,1760,2082.0,15,10,12.0,1,0,no_wifi,medium cost
1815,1766,yes,0.5,1,1,no,16,0.6,141,5,7,125,1227,3314.0,9,7,17.0,0,0,wifi,very high cost
1816,584,yes,1.7,1,1,yes,19,0.4,199,4,4,919,1343,3996.0,12,9,17.0,1,1,wifi,very high cost
1818,837,no,2.4,1,1,no,51,0.2,104,5,15,638,1831,594.0,16,6,,1,0,wifi,low cost
1819,935,yes,0.5,1,3,yes,58,0.1,155,5,12,639,1087,2473.0,10,4,9.0,1,0,wifi,high cost
1820,665,yes,0.7,0,0,yes,31,0.1,185,5,2,496,1804,690.0,5,2,15.0,1,0,no_wifi,low cost
1821,680,yes,2.4,0,13,yes,34,0.4,157,2,17,686,1418,3845.0,15,1,4.0,1,1,wifi,very high cost
1822,877,no,1.5,1,0,yes,17,0.1,195,7,0,1064,1985,2004.0,11,8,,1,1,wifi,medium cost
1823,1493,no,1.5,1,13,no,53,0.5,102,5,16,240,1414,2083.0,19,15,20.0,0,1,wifi,high cost
1824,1762,no,0.6,0,3,yes,26,0.1,83,6,14,525,704,2661.0,9,7,4.0,1,1,no_wifi,high cost
1825,842,yes,1.8,1,4,no,57,1.0,124,3,10,348,730,1903.0,8,4,14.0,0,1,no_wifi,medium cost
1826,925,yes,2.1,0,9,no,56,0.2,196,1,14,1262,1520,2466.0,8,0,5.0,1,0,no_wifi,high cost
1827,1692,no,2.1,0,4,yes,2,0.9,106,1,17,1899,1904,3779.0,9,3,7.0,1,1,wifi,very high cost
1828,1576,yes,2.2,0,8,no,5,0.7,139,3,17,258,789,3904.0,5,1,7.0,1,1,wifi,very high cost
1829,1065,no,1.7,1,4,yes,48,0.3,162,6,8,1188,1948,265.0,8,0,12.0,1,0,no_wifi,low cost
1830,958,yes,1.6,0,9,yes,60,0.4,200,1,12,730,751,1417.0,10,4,19.0,1,0,wifi,low cost
1831,623,yes,0.8,0,6,yes,26,0.3,197,7,12,484,1238,1769.0,10,1,16.0,1,0,no_wifi,medium cost
1832,897,no,1.4,1,1,no,17,0.4,171,1,2,547,1852,2948.0,12,3,5.0,0,0,wifi,high cost
1833,1110,no,1.5,0,4,yes,41,0.1,152,3,16,800,1455,2572.0,16,5,16.0,1,0,wifi,high cost
1835,1680,yes,1.2,1,6,yes,37,0.7,168,4,7,679,1231,1459.0,15,3,,1,1,no_wifi,medium cost
1836,1715,no,1.3,0,0,yes,12,0.3,94,8,6,1224,1676,1633.0,15,10,5.0,1,1,wifi,high cost
1837,983,no,0.6,1,0,yes,45,0.1,130,4,11,948,1205,2052.0,5,3,6.0,1,0,wifi,medium cost
1838,720,yes,0.9,1,12,yes,14,0.8,165,4,14,366,1234,1086.0,14,7,3.0,1,1,no_wifi,low cost
1839,1660,no,0.6,0,2,yes,24,0.8,169,2,3,223,1777,2402.0,12,10,14.0,1,1,wifi,high cost
1840,1564,no,1.5,1,1,no,42,0.7,108,2,2,1619,1962,3376.0,7,0,7.0,0,1,no_wifi,very high cost
1841,592,no,0.8,1,1,no,52,0.9,103,7,10,332,970,1507.0,5,0,4.0,0,0,wifi,low cost
1842,969,no,1.8,1,2,yes,44,0.6,158,3,7,167,909,641.0,9,1,8.0,1,0,wifi,low cost
1843,1356,yes,0.5,1,0,no,35,0.8,131,1,19,782,951,3451.0,5,2,17.0,1,1,wifi,very high cost
1844,504,yes,1.0,0,8,no,14,0.5,189,7,9,881,1129,1607.0,15,0,10.0,1,1,wifi,low cost
1845,1546,yes,0.5,1,3,yes,6,0.2,101,1,4,91,1317,,15,11,,1,0,no_wifi,very high cost
1846,689,no,2.9,1,3,yes,7,0.8,147,2,6,487,722,1241.0,9,0,16.0,1,0,no_wifi,low cost
1847,1685,no,0.6,0,14,no,16,0.6,137,7,15,120,1429,881.0,6,3,17.0,0,1,wifi,low cost
1848,1792,yes,1.0,0,3,yes,62,0.3,170,7,8,1626,1913,2563.0,18,14,15.0,1,0,wifi,very high cost
1849,1786,no,1.2,0,11,no,61,0.1,123,3,14,74,865,3033.0,14,11,17.0,0,1,no_wifi,very high cost
1850,1944,no,0.6,1,9,yes,59,0.2,132,7,10,634,1079,769.0,19,13,3.0,1,0,wifi,low cost
1851,1077,yes,2.5,0,13,yes,49,0.6,131,4,14,334,1079,3454.0,17,11,2.0,1,0,wifi,very high cost
1852,648,yes,1.8,0,1,yes,60,0.1,195,4,4,931,1811,819.0,10,3,4.0,1,0,no_wifi,low cost
1853,1702,yes,0.5,1,8,no,2,0.6,185,6,19,921,1351,435.0,12,9,3.0,0,1,wifi,low cost
1854,1571,no,2.9,0,1,no,30,0.9,150,7,3,805,956,586.0,10,9,4.0,0,1,wifi,low cost
1855,856,yes,1.1,1,14,yes,19,0.7,125,6,19,1057,1931,650.0,17,0,10.0,1,0,wifi,low cost
1856,1786,no,2.6,0,6,no,14,1.0,115,4,15,616,912,3038.0,18,0,14.0,1,0,no_wifi,very high cost
1857,914,yes,0.7,0,1,yes,60,0.9,198,5,4,740,840,3736.0,14,8,5.0,1,0,no_wifi,very high cost
1858,1615,yes,2.8,0,3,no,9,0.9,117,1,13,542,1111,2948.0,8,3,3.0,1,1,no_wifi,high cost
1859,649,yes,1.4,0,4,yes,19,0.8,190,7,12,344,1551,739.0,18,1,2.0,1,1,no_wifi,low cost
1860,1646,no,2.5,0,3,yes,25,0.6,200,2,5,211,1608,686.0,8,6,11.0,1,1,no_wifi,low cost
1861,1189,yes,1.9,0,5,no,7,0.5,164,2,20,79,615,841.0,13,10,11.0,0,1,no_wifi,low cost
1862,1043,no,2.7,0,3,no,29,0.2,83,8,17,887,893,1183.0,5,3,8.0,1,0,no_wifi,low cost
1863,1920,no,0.6,1,3,yes,19,0.5,131,3,8,670,1152,3943.0,13,0,4.0,1,1,no_wifi,very high cost
1864,1220,yes,2.8,0,1,no,54,0.7,109,7,20,383,1249,1037.0,6,4,15.0,1,0,no_wifi,low cost
1865,1748,yes,0.5,1,11,yes,53,0.5,114,4,20,718,1109,2633.0,16,0,9.0,1,0,no_wifi,high cost
1866,907,yes,2.6,1,7,no,44,0.2,160,3,12,144,896,3911.0,13,6,8.0,0,0,no_wifi,very high cost
1867,1193,yes,2.3,0,7,no,20,1.0,158,7,13,1442,1904,1958.0,7,5,2.0,1,0,no_wifi,high cost
1868,1766,yes,0.5,1,1,yes,22,0.8,122,8,4,291,1318,3297.0,7,5,16.0,1,0,no_wifi,very high cost
1869,1278,yes,1.0,0,7,yes,24,0.8,170,3,16,1352,1775,3141.0,6,2,11.0,1,1,wifi,very high cost
1870,1234,no,1.7,1,8,no,17,0.9,174,6,15,209,725,3351.0,12,9,19.0,0,0,wifi,high cost
1871,1961,yes,1.5,0,10,no,55,0.5,100,7,20,861,1888,2355.0,14,7,6.0,1,1,wifi,very high cost
